Date,CPI,YoY_Inflation,MoM_Inflation
2009-08-01,215.445,-0.014949545348335981,0.00334285979088001
2009-09-01,215.861,-0.013875246181173577,0.001929025466835424
2009-10-01,216.509,-0.002242194783029564,0.002997434998585561
2009-11-01,217.234,0.018964895854719114,0.003342996544930736
2009-12-01,217.347,0.027752542063599207,0.0005200411547981258
2010-01-01,217.488,0.025873489607178453,0.0006485218758462614
2010-02-01,217.281,0.02128521749898837,-0.0009522298767451217
2010-03-01,217.353,0.022604301286158215,0.00033131324589703154
2010-04-01,217.403,0.02182773961183641,0.0002300140778755736
2010-05-01,217.29,0.01983742011461404,-0.0005199071645752246
2010-06-01,217.199,0.011153177381444416,-0.00041888287772799443
2010-07-01,217.605,0.013318695897959597,0.0018675086613587765
2010-08-01,217.923,0.011436132834318024,0.0014602967272386344
2010-09-01,218.275,0.011121053678140097,0.0016139463106576751
2010-10-01,219.035,0.011599417381349782,0.003475798701795249
2010-11-01,219.59,0.010787057695652415,0.0025306368592334975
2010-12-01,220.472,0.014275547979704057,0.004008531438849716
2011-01-01,221.187,0.01686482098466286,0.003237794880805334
2011-02-01,221.898,0.02102637011283329,0.0032093192514253887
2011-03-01,223.046,0.025855268252593513,0.005160211385657418
2011-04-01,224.093,0.030308370223773487,0.004683116049055338
2011-05-01,224.806,0.03400494117946857,0.0031766637911199167
2011-06-01,224.806,0.034423824057196496,0.0
2011-07-01,225.395,0.035172925914501225,0.002616610518663307
2011-08-01,226.106,0.03686212647617394,0.0031494972889112407
2011-09-01,226.597,0.037417373621399234,0.0021691934558830165
2011-10-01,226.75,0.03461655459657946,0.0006749796769753305
2011-11-01,227.169,0.0339320626178412,0.001846144880495314
2011-12-01,227.223,0.03016121142095968,0.00023768024196813014
2012-01-01,227.842,0.029643908697416396,0.002720492157261997
2012-02-01,228.329,0.02856975448285908,0.0021351650368678947
2012-03-01,228.807,0.02550082522860022,0.0020912821313985855
2012-04-01,229.187,0.022477119945619267,0.0016594107660743906
2012-05-01,228.713,0.01723013438421688,-0.0020703217702825244
2012-06-01,228.524,0.016403429586642766,-0.0008267047975740082
2012-07-01,228.59,0.014075587298480354,0.0002887682305009985
2012-08-01,229.918,0.0167188077526924,0.005792717743123192
2012-09-01,231.015,0.01930953416026779,0.004759919863458326
2012-10-01,231.638,0.021327719237692166,0.002693164754399688
2012-11-01,231.249,0.01780081818311911,-0.0016807561740777954
2012-12-01,231.221,0.01744204900550439,-0.0001210889356464298
2013-01-01,231.679,0.016700386614722406,0.001978829766479834
2013-02-01,232.937,0.01998045942680982,0.0054152378489554015
2013-03-01,232.282,0.015073297321459093,-0.0028158799739520977
2013-04-01,231.797,0.011323724421043693,-0.002090162134341092
2013-05-01,231.893,0.013808115942114958,0.00041406975078884644
2013-06-01,232.445,0.017012400261643426,0.002377579521954492
2013-07-01,232.9,0.01867917101833844,0.0019555389871961032
2013-08-01,233.456,0.015270898906586446,0.0023844456313711227
2013-09-01,233.544,0.01088785270925908,0.0003768736661310845
2013-10-01,233.669,0.008729775818350008,0.0005350878634905929
2013-11-01,234.1,0.012253322438004777,0.001842790445577049
2013-12-01,234.719,0.015015090867017382,0.0026406794933663373
2014-01-01,235.288,0.015457502818112003,0.0024212417175743435
2014-02-01,235.547,0.011142438176858054,0.0011001732077014898
2014-03-01,236.028,0.015998291291058796,0.002039973140248703
2014-04-01,236.468,0.019950903592962827,0.0018624501675628673
2014-05-01,236.918,0.02143803132391486,0.0019011974817408407
2014-06-01,237.231,0.020380712080756817,0.001320260278796452
2014-07-01,237.498,0.019550025496311584,0.0011248524027508036
2014-08-01,237.46,0.01700556571597969,-0.00016001414896081465
2014-09-01,237.477,0.016700280492135674,7.15884422871254e-05
2014-10-01,237.43,0.015967259137863034,-0.00019793349078221992
2014-11-01,236.983,0.012240034107743695,-0.0018844345845422728
2014-12-01,236.252,0.006509977956253447,-0.0030893766581240687
2015-01-01,234.747,-0.002301957253808225,-0.006390693492487211
2015-02-01,235.342,-0.0008706935730118465,0.002531436888497798
2015-03-01,235.976,-0.00022033711667848865,0.002690329596581885
2015-04-01,236.222,-0.0010408513918598254,0.0010419358923816893
2015-05-01,237.001,0.0003502708304525636,0.003292319704053215
2015-06-01,237.657,0.0017941077233714138,0.0027640971717153456
2015-07-01,238.034,0.002254318224614967,0.0015850629039942802
2015-08-01,238.033,0.002410131284233236,-4.201089342470604e-06
2015-09-01,237.498,8.842570667366297e-05,-0.002250117135272414
2015-10-01,237.733,0.0012753519995019923,0.000988992802046146
2015-11-01,238.017,0.004353691087395557,0.0011939045033511387
2015-12-01,237.761,0.006366935496002728,-0.0010761322495167532
2016-01-01,237.652,0.012299080308037832,-0.00045854868045230916
2016-02-01,237.336,0.008437083293304002,-0.001330560126235848
2016-03-01,238.08,0.008876646705649733,0.0031298930089275656
2016-04-01,238.992,0.011658037736477613,0.0038233269232094058
2016-05-01,239.557,0.010727023823578725,0.002361305791154474
2016-06-01,240.222,0.010735038085898563,0.002772111434035183
2016-07-01,240.101,0.008646147538590877,-0.0005038276433132479
2016-08-01,240.545,0.010497862708118796,0.0018475140801853071
2016-09-01,241.176,0.015367755028160165,0.002619775184769032
2016-10-01,241.741,0.01671870990986908,0.002339947683755018
2016-11-01,242.026,0.016703058710160663,0.0011782533036426713
2016-12-01,242.637,0.020300531865359805,0.0025213409056822006
2017-01-01,243.618,0.02479400596947068,0.004034925423658628
2017-02-01,244.006,0.02771595651900376,0.001591390423297148
2017-03-01,243.892,0.024118752711201754,-0.0004673107988743692
2017-04-01,244.193,0.021528817669153055,0.0012333918811606984
2017-05-01,244.004,0.01839323424236272,-0.0007742776356357931
2017-06-01,244.163,0.01627253925238295,0.0006514164440552147
2017-07-01,244.243,0.01710396320170174,0.00032759630600554457
2017-08-01,245.183,0.01909768827030412,0.003841239148787778
2017-09-01,246.435,0.021571309611642542,0.005093396526107497
2017-10-01,246.626,0.020006113975012934,0.0007747520471252745
2017-11-01,247.284,0.02149231528568953,0.002664454614319393
2017-12-01,247.805,0.021075647246180926,0.0021046728661737687
2018-01-01,248.859,0.021285046284350316,0.0042443244618279325
2018-02-01,249.529,0.022382325747230508,0.0026886698861772365
2018-03-01,249.577,0.023041980457610658,0.00019234391150581894
2018-04-01,250.227,0.024409609642524876,0.002601021066074959
2018-05-01,250.792,0.027439291721927397,0.0022554044437666926
2018-06-01,251.018,0.027688614662420258,0.000900739384548263
2018-07-01,251.214,0.028141534173608422,0.0007805158171934324
2018-08-01,251.663,0.02608602043805217,0.0017857254132317409
2018-09-01,252.182,0.023052782030270082,0.0020601581183254344
2018-10-01,252.772,0.02461487757121053,0.0023368475880657606
2018-11-01,252.594,0.021245982977308703,-0.0007044399795824596
2018-12-01,252.767,0.019825969223167622,0.0006846591120324254
2019-01-01,252.561,0.014766332681220313,-0.0008153120801192204
2019-02-01,253.319,0.015074423162215968,0.002996760367172989
2019-03-01,254.277,0.018656739167138385,0.003774659916428186
2019-04-01,255.233,0.019808347575986145,0.0037526294749225656
2019-05-01,255.296,0.01779974595956021,0.00024680282734096474
2019-06-01,255.213,0.01657384090415683,-0.0003251656708551766
2019-07-01,255.802,0.018098542197342107,0.0023052171103787075
2019-08-01,256.036,0.017227168654439545,0.0009143518703292457
2019-09-01,256.43,0.016704673825508602,0.0015376632893943979
2019-10-01,257.155,0.017191119291485153,0.002823293054042275
2019-11-01,257.879,0.02070702599713019,0.0028114667260626747
2019-12-01,258.63,0.022930353112747378,0.0029079862276498274
2020-01-01,259.127,0.025665485311763454,0.0019198201188967035
2020-02-01,259.25,0.023143283045387146,0.00047455810079677726
2020-03-01,258.076,0.014829891206053296,-0.004538731922905509
2020-04-01,256.032,0.003125583212112847,-0.007951678519017845
2020-05-01,255.802,0.00198005143952342,-0.000898728945248481
2020-06-01,257.042,0.0071410050553795045,0.004835787945001026
2020-07-01,258.352,0.009919288416800202,0.005083500471799465
2020-08-01,259.316,0.012729335637453421,0.003724399090982494
2020-09-01,259.997,0.013814369605232295,0.002622697257173156
2020-10-01,260.319,0.012228786101181322,0.0012377095499913904
2020-11-01,260.911,0.011688870339403773,0.0022715509642852643
2020-12-01,262.045,0.013117775848018641,0.004336891736264594
2021-01-01,262.687,0.013644920352352425,0.00244696462323052
2021-02-01,263.579,0.016560286184348537,0.0033899239327928117
2021-03-01,264.961,0.02632853015763096,0.005229512050376868
2021-04-01,266.614,0.04049948282641079,0.006219274149762086
2021-05-01,268.383,0.04801135706806364,0.006613145296404325
2021-06-01,270.654,0.051601756701483946,0.008426187578421077
2021-07-01,271.903,0.05112238890647847,0.004604132676794061
2021-08-01,272.676,0.05023688194741348,0.002838892131917233
2021-09-01,273.91,0.05212949279021375,0.00451530809997354
2021-10-01,276.55,0.060483834403275004,0.009592051163052466
2021-11-01,278.919,0.06674206408726398,0.008529780648274327
2021-12-01,280.845,0.06928667098426382,0.006881498633264446
2022-01-01,282.543,0.07286754203155345,0.0060278356705199595
2022-02-01,284.5,0.07638012027240038,0.0069025021736397055
2022-03-01,287.674,0.08224524921416296,0.011094640992139613
2022-04-01,288.561,0.07910458257893596,0.0030786075145350865
2022-05-01,291.298,0.08193173337717487,0.009440296094643148
2022-06-01,294.957,0.08598833063458912,0.012482784835835552
2022-07-01,294.913,0.08123501254378326,-0.00014918541401187277
2022-08-01,295.097,0.07901983867414968,0.0006237182622837172
2022-09-01,296.349,0.0787382285621273,0.004233697987950951
2022-10-01,298.007,0.07472533972171916,0.005579162322644533
2022-11-01,298.786,0.0688061809890154,0.002610621915570538
2022-12-01,298.832,0.06207862684902532,0.00015394449327434505
2023-01-01,300.42,0.06135074417716258,0.005299952998657183
2023-02-01,301.45,0.057870911369029006,0.0034226693655060596
2023-03-01,301.821,0.04800623185944349,0.0012299614825539737
2023-04-01,302.845,0.04831462139426259,0.0033869970493541277
2023-05-01,303.334,0.04048771047486532,0.0016133851752459514
2023-06-01,304.014,0.03024416997387201,0.002239244334842221
2023-07-01,304.609,0.03234858938184734,0.0019552339939636135
2023-08-01,306.082,0.036548924058198436,0.004824052938634841
2023-09-01,307.276,0.03620855266978589,0.003893326599538476
2023-10-01,307.696,0.03199530640608531,0.001365916058944007
2023-11-01,308.148,0.03085258896360219,0.0014679044730874216
2023-12-01,308.741,0.032621195148501377,0.0019225506781735927
2024-01-01,309.698,0.03041613352594894,0.00309489137610503
2024-02-01,310.967,0.031082632289068043,0.004089168128625178
2024-03-01,312.345,0.03427421970979797,0.0044215489032838895
2024-04-01,313.023,0.0330555468012441,0.0021683241408003654
2024-05-01,313.175,0.03192763108768695,0.0004854694616886912
2024-06-01,313.044,0.029270002762863914,-0.000418383989980916
2024-07-01,313.569,0.028990444577876983,0.0016756758089767393
2024-08-01,314.062,0.025737378736417748,0.001570987097175417
2024-09-01,314.732,0.0239751165349603,0.002131064398080943
2024-10-01,315.631,0.02546152718143688,0.0028523267054203993
2024-11-01,316.528,0.02683151824415731,0.00283789553580792
2024-12-01,317.604,0.028302586032356896,0.00339361846637306
2025-01-01,318.961,0.02947120916169289,0.004263514505441052
2025-02-01,319.679,0.02763057010268532,0.0022485290696176
2025-03-01,319.785,0.02354054885684864,0.0003315276574472114
2025-04-01,320.302,0.022987630473163913,0.001615405757115822
2025-05-01,320.62,0.02349448153127192,0.0009923205197966268
2025-06-01,321.435,0.026451590202880435,0.0025387246816277434
2025-07-01,322.169,0.027056821032835927,0.0022809066389322327
2025-08-01,323.291,0.028962427776042955,0.003476593840382678
2025-09-01,324.245,0.029777919832690073,0.0029465564547279883
2025-10-01,,,
2025-11-01,325.063,0.02660730441210932,
2025-12-01,326.031,0.026187145118178157,0.0029734591724420866
2026-01-01,326.588,0.023630599411519414,0.0017069687987821122
2026-02-01,327.46,0.024048542884178348,0.0026664725422765193
2026-03-01,330.293,0.03233124433257678,0.008614229105845648
2026-04-01,332.407,0.03709582098292752,0.006379982407466562
2026-05-01,333.979,0.04082149548700716,0.004717995023876308
